# CheminTotalEnMicrons	Intensite
-1.301700000000000045e+03	1.215270177360743276e+01
-1.301500000000000000e+03	7.520209907541494765e+00
-1.301299999999999955e+03	1.124549773889239290e+01
-1.301099999999999909e+03	9.375010917179421810e+00
-1.300900000000000091e+03	1.020864312944551777e+01
-1.300700000000000045e+03	9.934413901900223109e+00
-1.300500000000000000e+03	9.393288761503534090e+00
-1.300299999999999955e+03	1.086293194414912655e+01
-1.300099999999999909e+03	9.536199092542632982e+00
-1.299900000000000091e+03	9.735141731721903113e+00
-1.299700000000000045e+03	9.254438717659452251e+00
-1.299500000000000000e+03	1.240039321328266020e+01
-1.299299999999999955e+03	9.481257301239789825e+00
-1.299099999999999909e+03	1.089108128752218185e+01
-1.298900000000000091e+03	1.014987151234714169e+01
-1.298700000000000045e+03	1.129121100610967154e+01
-1.298500000000000000e+03	9.829791708587416466e+00
-1.298299999999999955e+03	9.598839777233418857e+00
-1.298099999999999909e+03	1.133475583336809045e+01
-1.297900000000000091e+03	1.000564467959125281e+01
-1.297700000000000045e+03	9.970538539495827024e+00
-1.297500000000000000e+03	8.859191983248283719e+00
-1.297299999999999955e+03	1.083498061370317345e+01
-1.297099999999999909e+03	7.956590813063580292e+00
-1.296900000000000091e+03	1.244402228768772467e+01
-1.296700000000000045e+03	7.754928339029586226e+00
-1.296500000000000000e+03	1.056916504141501001e+01
-1.296299999999999955e+03	1.000532243812033428e+01
-1.296099999999999909e+03	9.297232372565494174e+00
-1.295900000000000091e+03	1.089902623785675218e+01
-1.295700000000000045e+03	1.075784779832823368e+01
-1.295500000000000000e+03	9.418430149655932837e+00
-1.295299999999999955e+03	1.112213606116869435e+01
-1.295099999999999909e+03	1.106578788444235251e+01
-1.294900000000000091e+03	8.321702559584478465e+00
-1.294700000000000045e+03	1.280926428371645898e+01
-1.294500000000000000e+03	8.201784517147311604e+00
-1.294299999999999955e+03	1.086273505286346719e+01
-1.294099999999999909e+03	1.000556200002199780e+01
-1.293900000000000091e+03	8.775023959755625214e+00
-1.293700000000000045e+03	9.552212826090787701e+00
-1.293500000000000000e+03	1.106476702595779038e+01
-1.293299999999999955e+03	8.917331307841381616e+00
-1.293099999999999909e+03	1.057992209567044917e+01
-1.292900000000000091e+03	1.005520185586696158e+01
-1.292700000000000045e+03	7.380124449389660057e+00
-1.292500000000000000e+03	1.276968079638139741e+01
-1.292299999999999955e+03	8.773024815789954189e+00
-1.292099999999999909e+03	1.122791174383721113e+01
-1.291900000000000091e+03	9.543878967059560736e+00
-1.291700000000000045e+03	1.084127402414195807e+01
-1.291500000000000000e+03	8.560514385913707613e+00
-1.291299999999999955e+03	1.092658861108786006e+01
-1.291099999999999909e+03	9.093001237732876163e+00
-1.290900000000000091e+03	1.104574993049986986e+01
-1.290700000000000045e+03	9.876748537128053229e+00
-1.290500000000000000e+03	9.542386167856529156e+00
-1.290299999999999955e+03	1.173915175185677917e+01
-1.290099999999999909e+03	8.383964140613127114e+00
-1.289900000000000091e+03	9.980449931661526719e+00
-1.289700000000000045e+03	9.368509734783941667e+00
-1.289500000000000000e+03	1.114921690415548383e+01
-1.289299999999999955e+03	9.764381315121154259e+00
-1.289099999999999909e+03	1.161281919472138213e+01
-1.288900000000000091e+03	9.871502731152196120e+00
-1.288700000000000045e+03	1.142128957897728014e+01
-1.288500000000000000e+03	9.329112268930320084e+00
-1.288299999999999955e+03	9.292067238243435057e+00
-1.288099999999999909e+03	1.101524298521312595e+01
-1.287900000000000091e+03	8.678705273579220503e+00
-1.287700000000000045e+03	1.244155263672796430e+01
-1.287500000000000000e+03	8.972202969485698176e+00
-1.287299999999999955e+03	1.013392398406774397e+01
-1.287099999999999909e+03	1.074492469295694086e+01
-1.286900000000000091e+03	1.081261422999071620e+01
-1.286700000000000045e+03	9.426258629146635926e+00
