# CheminTotalEnMicrons	Intensite
-1.710654936461387976e+01	1.059020979567202758e+01
-1.706744868035190521e+01	1.041468127588479220e+01
-1.702834799608993066e+01	1.046498463580708282e+01
-1.698924731182795611e+01	1.020829557881117999e+01
-1.695014662756598156e+01	1.005082653952040417e+01
-1.691104594330400701e+01	9.797805261994774639e+00
-1.687194525904203246e+01	9.626811087134568012e+00
-1.683284457478005791e+01	9.502646648780050498e+00
-1.679374389051808336e+01	9.526707284967034894e+00
-1.675464320625610881e+01	9.523012029283034252e+00
-1.671554252199413426e+01	9.579430817057136949e+00
-1.667644183773215971e+01	9.728521813895836701e+00
-1.663734115347018516e+01	9.834027097521119032e+00
-1.659824046920821061e+01	1.007046928802822627e+01
-1.655913978494623606e+01	1.034776504144421772e+01
-1.652003910068426151e+01	1.041044177137118432e+01
-1.648093841642228696e+01	1.041797038970361022e+01
-1.644183773216031241e+01	1.052624916751581097e+01
-1.640273704789833786e+01	1.043512891504356688e+01
-1.636363636363636331e+01	1.037092928814556458e+01
-1.632453567937438876e+01	1.016846860971894095e+01
-1.628543499511241421e+01	9.945840658025314696e+00
-1.624633431085043966e+01	9.787353341370618409e+00
-1.620723362658846511e+01	9.534146022175931989e+00
-1.616813294232649056e+01	9.586314469396663540e+00
-1.612903225806451601e+01	9.584942712696300049e+00
-1.608993157380254146e+01	9.556767898418536689e+00
-1.605083088954056691e+01	9.625662786385518643e+00
-1.601173020527859236e+01	9.870779558730964354e+00
-1.597262952101661782e+01	1.007381841793947075e+01
-1.593352883675464327e+01	1.018475531486970809e+01
-1.589442815249266872e+01	1.038371499556459909e+01
-1.585532746823069417e+01	1.042402715067801466e+01
-1.581622678396871962e+01	1.058938647367677710e+01
-1.577712609970674507e+01	1.049026300951306467e+01
-1.573802541544477052e+01	1.022479300293276872e+01
-1.569892473118279597e+01	1.021230769875729472e+01
-1.565982404692082142e+01	9.928855826180184252e+00
-1.562072336265884687e+01	9.723023793613986498e+00
-1.558162267839687232e+01	9.616889914624614732e+00
-1.554252199413489777e+01	9.594387256140509024e+00
-1.550342130987292322e+01	9.543066324626446217e+00
-1.546432062561094867e+01	9.558984230177573593e+00
-1.542521994134897412e+01	9.651633938886277519e+00
-1.538611925708699957e+01	9.890115328453942922e+00
-1.534701857282502502e+01	9.965450849628734176e+00
-1.530791788856305047e+01	1.012936116567403744e+01
-1.526881720430107592e+01	1.029143034248689936e+01
-1.522971652003910137e+01	1.036683222171124719e+01
-1.519061583577712682e+01	1.056943110960168219e+01
-1.515151515151515227e+01	1.040315503101082051e+01
-1.511241446725317772e+01	1.037444985841831269e+01
-1.507331378299120317e+01	1.021514245424688383e+01
-1.503421309872922862e+01	9.921375254221072026e+00
-1.499511241446725407e+01	9.723940582501141350e+00
-1.495601173020527952e+01	9.623397757411478182e+00
-1.491691104594330497e+01	9.538717350869472256e+00
-1.487781036168133042e+01	9.470465085508458003e+00
-1.483870967741935587e+01	9.513349117531371135e+00
-1.479960899315738132e+01	9.554160010511855816e+00
-1.476050830889540677e+01	9.860018518697419410e+00
-1.472140762463343222e+01	9.956543851823633773e+00
-1.468230694037145767e+01	1.008766278683163087e+01
-1.464320625610948312e+01	1.040139862482297950e+01
-1.460410557184750857e+01	1.049367943529515301e+01
-1.456500488758553402e+01	1.055827114248414489e+01
-1.452590420332355947e+01	1.043469769177695206e+01
-1.448680351906158315e+01	1.034996306765678753e+01
-1.444770283479960860e+01	1.025594912841992112e+01
-1.440860215053763405e+01	9.951909556525048828e+00
-1.436950146627565950e+01	9.807871763831219170e+00
-1.433040078201368495e+01	9.623306772048495716e+00
-1.429130009775171040e+01	9.603307966283940900e+00
-1.425219941348973585e+01	9.489366657723275367e+00
-1.421309872922776130e+01	9.594978199438219946e+00
-1.417399804496578675e+01	9.529915611428013023e+00
-1.413489736070381220e+01	9.867777420901974850e+00
-1.409579667644183765e+01	9.873089097624633936e+00
-1.405669599217986310e+01	1.015218979748728323e+01
-1.401759530791788855e+01	1.039252696960930500e+01
-1.397849462365591400e+01	1.046796995737525116e+01
-1.393939393939393945e+01	1.058370694943033286e+01
-1.390029325513196490e+01	1.042765095900881001e+01
-1.386119257086999035e+01	1.029816821313794506e+01
-1.382209188660801580e+01	1.027837428459926095e+01
-1.378299120234604125e+01	1.000303177858965675e+01
-1.374389051808406670e+01	9.895518601950554327e+00
-1.370478983382209215e+01	9.627595706741765014e+00
-1.366568914956011760e+01	9.545293454529668153e+00
-1.362658846529814305e+01	9.493193006133818557e+00
-1.358748778103616850e+01	9.482528156367312278e+00
-1.354838709677419395e+01	9.626870771736195209e+00
-1.350928641251221940e+01	9.708042071189280975e+00
-1.347018572825024307e+01	9.942817320195471709e+00
-1.343108504398826852e+01	1.003752978844385524e+01
-1.339198435972629397e+01	1.026140219759669314e+01
-1.335288367546431942e+01	1.045641298070346537e+01
-1.331378299120234487e+01	1.046284481604220318e+01
-1.327468230694037032e+01	1.039941921080042242e+01
-1.323558162267839577e+01	1.048474170929104687e+01
-1.319648093841642122e+01	1.030119812797290635e+01
