# CheminTotalEnMicrons	Intensite
5.710190339677988902e+01	1.129811199631993279e+00
5.715190506350211308e+01	1.028356727387347291e+00
5.720190673022433714e+01	1.012390601756933295e+00
5.725190839694656120e+01	1.071667935149523743e+00
5.730191006366878526e+01	1.189593080554728788e+00
5.735191173039100931e+01	1.352852976251236905e+00
5.740191339711323337e+01	1.582574822921981594e+00
5.745191506383545743e+01	1.811891612444971322e+00
5.750191673055768149e+01	2.088233629869800101e+00
5.755191839727990555e+01	2.318347150582761085e+00
5.760192006400212961e+01	2.588629366785417218e+00
5.765192173072435367e+01	2.782639885760822551e+00
5.770192339744657772e+01	2.925416338295292018e+00
5.775192506416880178e+01	2.950395984148854733e+00
5.780192673089102584e+01	2.999888379525976312e+00
5.785192839761324990e+01	2.912163272152360260e+00
5.790193006433547396e+01	2.798240526260705519e+00
5.795193173105769802e+01	2.594753122678000512e+00
5.800193339777992207e+01	2.391646660416593573e+00
5.805193506450214613e+01	2.135975186981700968e+00
5.810193673122437019e+01	1.869130934695482527e+00
5.815193839794659425e+01	1.622292175245478418e+00
5.820194006466881831e+01	1.397420132105433366e+00
5.825194173139104237e+01	1.206838544287279769e+00
5.830194339811326643e+01	1.077072250857235458e+00
5.835194506483549048e+01	1.014097494268426880e+00
5.840194673155771454e+01	1.034505499945134188e+00
5.845194839827993860e+01	1.104766654195815656e+00
5.850195006500216266e+01	1.236772843678817901e+00
5.855195173172438672e+01	1.429545496432141682e+00
5.860195339844661078e+01	1.670713286574039502e+00
5.865195506516883484e+01	1.933373649059600963e+00
5.870195673189105889e+01	2.183599419972273470e+00
5.875195839861328295e+01	2.453236257494670003e+00
5.880196006533550701e+01	2.652920521858472380e+00
5.885196173205773107e+01	2.812399218317510829e+00
5.890196339877995513e+01	2.925478752024191387e+00
5.895196506550217919e+01	2.969746672439701474e+00
5.900196673222440324e+01	2.950431479401641077e+00
5.905196839894662730e+01	2.899412020848562754e+00
5.910197006566885136e+01	2.711758382604585016e+00
5.915197173239107542e+01	2.521865801739438862e+00
5.920197339911329948e+01	2.270369351150504311e+00
5.925197506583552354e+01	2.013765134885194374e+00
5.930197673255774760e+01	1.736750225798136427e+00
5.935197839927997165e+01	1.503012835982487694e+00
5.940198006600219571e+01	1.311456348668093463e+00
5.945198173272441977e+01	1.141034286355507854e+00
5.950198339944664383e+01	1.049996624207584661e+00
5.955198506616886789e+01	1.023234554394668150e+00
5.960198673289109195e+01	1.045892724691042774e+00
5.965198839961331601e+01	1.147498149542553358e+00
5.970199006633554006e+01	1.326264172529064700e+00
5.975199173305776412e+01	1.534013601743537958e+00
5.980199339977998818e+01	1.786888430315766163e+00
5.985199506650221224e+01	2.047575239776221245e+00
5.990199673322443630e+01	2.282094640734355195e+00
5.995199839994666036e+01	2.543161260495375942e+00
6.000200006666888441e+01	2.749904143936258372e+00
6.005200173339110847e+01	2.880317273883043150e+00
6.010200340011333253e+01	2.951354089924577373e+00
6.015200506683555659e+01	2.972663890764819072e+00
6.020200673355778065e+01	2.933510080865797232e+00
6.025200840028000471e+01	2.797160481803321108e+00
6.030201006700222877e+01	2.629474432082888669e+00
6.035201173372445282e+01	2.430473443894120678e+00
6.040201340044667688e+01	2.148170693148360400e+00
6.045201506716890094e+01	1.889709255578778668e+00
6.050201673389112500e+01	1.634513676681430994e+00
6.055201840061334906e+01	1.419846074169618388e+00
6.060202006733557312e+01	1.223415549959792070e+00
6.065202173405779718e+01	1.093985112174328256e+00
6.070202340078002123e+01	1.026511301171214363e+00
6.075202506750224529e+01	1.013271527976191688e+00
6.080202673422446935e+01	1.094528376184799257e+00
6.085202840094669341e+01	1.229680479926371417e+00
6.090203006766891747e+01	1.417105715033575297e+00
6.095203173439114153e+01	1.636887725966350793e+00
6.100203340111336558e+01	1.890100043028392296e+00
6.105203506783558964e+01	2.131101566589505225e+00
6.110203673455781370e+01	2.415317651444842006e+00
6.115203840128003776e+01	2.608691295110586950e+00
6.120204006800226182e+01	2.778998395086165196e+00
6.125204173472448588e+01	2.948301583974025419e+00
6.130204340144670994e+01	2.993447846979266025e+00
6.135204506816893399e+01	2.954125212279139046e+00
6.140204673489115805e+01	2.875256102430347127e+00
6.145204840161338211e+01	2.762906262490132825e+00
6.150205006833560617e+01	2.542865247459522138e+00
6.155205173505783023e+01	2.321891730423512712e+00
6.160205340178005429e+01	2.072364252454226285e+00
6.165205506850227835e+01	1.800934217342494481e+00
6.170205673522450240e+01	1.535349158055746788e+00
6.175205840194672646e+01	1.345233719176475606e+00
6.180206006866895052e+01	1.177506049429106527e+00
6.185206173539117458e+01	1.061977725872569334e+00
6.190206340211339864e+01	1.012499744416247571e+00
6.195206506883562270e+01	1.037405490314679879e+00
6.200206673555784676e+01	1.138978045001763695e+00
6.205206840228007081e+01	1.282946538794483393e+00
6.210207006900229487e+01	1.498218220998028150e+00
6.215207173572451893e+01	1.733188924977583367e+00
6.220207340244674299e+01	2.003399757218403021e+00
6.225207506916896705e+01	2.269895133738251136e+00
6.230207673589119111e+01	2.508102695150094874e+00
6.235207840261341516e+01	2.722934555728237171e+00
6.240208006933563922e+01	2.862784497161018127e+00
6.245208173605786328e+01	2.975030229504518342e+00
6.250208340278008734e+01	2.989356695702134470e+00
6.255208506950231140e+01	2.939643286430849489e+00
6.260208673622453546e+01	2.855076250050329278e+00
6.265208840294675952e+01	2.646033741695148045e+00
6.270209006966898357e+01	2.456949685466041977e+00
6.275209173639120763e+01	2.203617420943788652e+00
6.280209340311343169e+01	1.942101959681305168e+00
6.285209506983565575e+01	1.688098331581532774e+00
6.290209673655787981e+01	1.458597575316491479e+00
6.295209840328010387e+01	1.264578131611098666e+00
6.300210007000232793e+01	1.110719237152614225e+00
6.305210173672455198e+01	1.021616841845256030e+00
6.310210340344677604e+01	1.022753269955673838e+00
6.315210507016900010e+01	1.069730097068336550e+00
6.320210673689122416e+01	1.193898873879830624e+00
6.325210840361344822e+01	1.379425985255434250e+00
6.330211007033567228e+01	1.606219071044152624e+00
6.335211173705789633e+01	1.853446928676932837e+00
6.340211340378012039e+01	2.105224153022222655e+00
6.345211507050234445e+01	2.382834458769736319e+00
6.350211673722456851e+01	2.578827418034844055e+00
6.355211840394679257e+01	2.768334256593979248e+00
6.360212007066901663e+01	2.903696327598511040e+00
6.365212173739124069e+01	2.973278758746821460e+00
6.370212340411346474e+01	2.968613120703007979e+00
6.375212507083568880e+01	2.932901273841021617e+00
6.380212673755791286e+01	2.781314963998811951e+00
6.385212840428013692e+01	2.598183115506763396e+00
6.390213007100236098e+01	2.358212767808947952e+00
6.395213173772458504e+01	2.092211294293583546e+00
6.400213340444680910e+01	1.831127189747201678e+00
6.405213507116903315e+01	1.592146114827101000e+00
6.410213673789125721e+01	1.370076342481682641e+00
6.415213840461348127e+01	1.199513500478181172e+00
6.420214007133570533e+01	1.061543727130743742e+00
6.425214173805792939e+01	1.025603307368338157e+00
6.430214340478015345e+01	1.025069235527267475e+00
6.435214507150237750e+01	1.123443074831550925e+00
6.440214673822460156e+01	1.265274396659716860e+00
6.445214840494682562e+01	1.454669107989877253e+00
6.450215007166904968e+01	1.697599017376443920e+00
6.455215173839127374e+01	1.942791799351020199e+00
6.460215340511349780e+01	2.192407220548928226e+00
6.465215507183572186e+01	2.463334945730819125e+00
6.470215673855794591e+01	2.676055654013233642e+00
6.475215840528016997e+01	2.858888926330735547e+00
6.480216007200239403e+01	2.954353691446473196e+00
6.485216173872461809e+01	2.988640734349392147e+00
6.490216340544684215e+01	2.960148653591113455e+00
6.495216507216906621e+01	2.873568402520283893e+00
6.500216673889129027e+01	2.707814393742439041e+00
6.505216840561351432e+01	2.473359047319424686e+00
6.510217007233573838e+01	2.238625809270958555e+00
6.515217173905796244e+01	1.994724674223584682e+00
6.520217340578018650e+01	1.731317922295447786e+00
6.525217507250241056e+01	1.495054233929477894e+00
6.530217673922463462e+01	1.286967180224895424e+00
6.535217840594685867e+01	1.135376012117914835e+00
6.540218007266908273e+01	1.050803118487163790e+00
6.545218173939130679e+01	1.025543998567210568e+00
6.550218340611353085e+01	1.062620722936897133e+00
6.555218507283575491e+01	1.181032341466397462e+00
6.560218673955797897e+01	1.351750506918222738e+00
6.565218840628020303e+01	1.567952530288675428e+00
6.570219007300242708e+01	1.803730326996063171e+00
6.575219173972465114e+01	2.063455188316631883e+00
6.580219340644687520e+01	2.326397819958040181e+00
6.585219507316909926e+01	2.552253339765218509e+00
6.590219673989132332e+01	2.754822755780289345e+00
6.595219840661354738e+01	2.881514058423187308e+00
6.600220007333577144e+01	2.998510071054549364e+00
6.605220174005799549e+01	2.975720000639960450e+00
6.610220340678021955e+01	2.914115099431642264e+00
6.615220507350244361e+01	2.806122328232713681e+00
6.620220674022466767e+01	2.609945446123620005e+00
6.625220840694689173e+01	2.374747577131011589e+00
6.630221007366911579e+01	2.139137277542380478e+00
6.635221174039133984e+01	1.865247272895954600e+00
6.640221340711356390e+01	1.636110212593083535e+00
6.645221507383578796e+01	1.394342174757915664e+00
6.650221674055801202e+01	1.224898761195491348e+00
6.655221840728023608e+01	1.078438406670664484e+00
6.660222007400246014e+01	1.023585175346467535e+00
6.665222174072468420e+01	1.027188240141210684e+00
6.670222340744690825e+01	1.092214971066536533e+00
6.675222507416913231e+01	1.246168738975056645e+00
6.680222674089135637e+01	1.422204354333525211e+00
6.685222840761358043e+01	1.644130059650186437e+00
6.690223007433580449e+01	1.916757291448974776e+00
6.695223174105802855e+01	2.171191867045666246e+00
6.700223340778025261e+01	2.398350207433004755e+00
6.705223507450247666e+01	2.645890288624418663e+00
6.710223674122470072e+01	2.818818021516919625e+00
6.715223840794692478e+01	2.918758210239110085e+00
6.720224007466914884e+01	2.983666695085435361e+00
6.725224174139137290e+01	2.947040035493306842e+00
6.730224340811359696e+01	2.881273523170510664e+00
6.735224507483582101e+01	2.716813466693352108e+00
6.740224674155804507e+01	2.520683326275988012e+00
6.745224840828026913e+01	2.301718537135196474e+00
6.750225007500249319e+01	2.039820490421519583e+00
6.755225174172471725e+01	1.763592113960333441e+00
6.760225340844694131e+01	1.535892118775885384e+00
6.765225507516916537e+01	1.323725511711803193e+00
6.770225674189138942e+01	1.153020400961383363e+00
6.775225840861361348e+01	1.050378691937985609e+00
6.780226007533583754e+01	1.013060593317901992e+00
6.785226174205806160e+01	1.053913756116262590e+00
6.790226340878028566e+01	1.145658122236491439e+00
6.795226507550250972e+01	1.303142559358446029e+00
6.800226674222473378e+01	1.516670502574225088e+00
6.805226840894695783e+01	1.752814487453457915e+00
6.810227007566918189e+01	2.016956125392845856e+00
6.815227174239140595e+01	2.295089122734595311e+00
6.820227340911363001e+01	2.500728500517775732e+00
6.825227507583585407e+01	2.717742932624567231e+00
6.830227674255807813e+01	2.862121442732632026e+00
6.835227840928030218e+01	2.958648640868816404e+00
6.840228007600252624e+01	2.962109875196686115e+00
6.845228174272475030e+01	2.906174529174660570e+00
6.850228340944697436e+01	2.833616272745450360e+00
6.855228507616919842e+01	2.668318950851190419e+00
6.860228674289142248e+01	2.425068989687339638e+00
6.865228840961364654e+01	2.184224721033231731e+00
6.870229007633587059e+01	1.935300731401663032e+00
6.875229174305809465e+01	1.659026016116333047e+00
6.880229340978031871e+01	1.450252746022201222e+00
6.885229507650254277e+01	1.235541964656164948e+00
6.890229674322476683e+01	1.105263573276874522e+00
6.895229840994699089e+01	1.032809144050264027e+00
6.900230007666921495e+01	1.017462150489510941e+00
6.905230174339143900e+01	1.089869712929574685e+00
6.910230341011366306e+01	1.221258510431146416e+00
6.915230507683588712e+01	1.395442359019798850e+00
6.920230674355811118e+01	1.614140121094377101e+00
6.925230841028033524e+01	1.869153127325639874e+00
6.930231007700255930e+01	2.131116048936309681e+00
6.935231174372478335e+01	2.399451629898749161e+00
6.940231341044700741e+01	2.626253628625111691e+00
6.945231507716923147e+01	2.764647605383580231e+00
6.950231674389145553e+01	2.934882728892984627e+00
6.955231841061367959e+01	2.966416170897572702e+00
6.960232007733590365e+01	2.969700380567201314e+00
6.965232174405812771e+01	2.895398605862778307e+00
6.970232341078035176e+01	2.754527868910865873e+00
6.975232507750257582e+01	2.584464659641768858e+00
6.980232674422479988e+01	2.329971424281892745e+00
6.985232841094702394e+01	2.066545573322154716e+00
6.990233007766924800e+01	1.822632870491286416e+00
6.995233174439147206e+01	1.578921616646101977e+00
7.000233341111369612e+01	1.355217254603698240e+00
7.005233507783592017e+01	1.189731600090015107e+00
7.010233674455814423e+01	1.061923482002657293e+00
7.015233841128036829e+01	1.026812376230342716e+00
7.020234007800259235e+01	1.035701905518684462e+00
7.025234174472481641e+01	1.124727940687118011e+00
7.030234341144704047e+01	1.291772507555587479e+00
7.035234507816926453e+01	1.478786051735788698e+00
7.040234674489148858e+01	1.725177442419242313e+00
7.045234841161371264e+01	1.986294701415122432e+00
7.050235007833593670e+01	2.242119491653796981e+00
7.055235174505816076e+01	2.500194847883394633e+00
7.060235341178038482e+01	2.671862237932727258e+00
7.065235507850260888e+01	2.860624138182171095e+00
7.070235674522483293e+01	2.956079955473004173e+00
7.075235841194705699e+01	3.010168381729277698e+00
7.080236007866928105e+01	2.930538525165086394e+00
7.085236174539150511e+01	2.840752119841228662e+00
7.090236341211372917e+01	2.682620960972163626e+00
7.095236507883595323e+01	2.490318673412750261e+00
7.100236674555817729e+01	2.242985924530370045e+00
7.105236841228040134e+01	1.965809711727699582e+00
7.110237007900262540e+01	1.708020382281490335e+00
7.115237174572484946e+01	1.482303277333627989e+00
7.120237341244707352e+01	1.272454496518399925e+00
7.125237507916929758e+01	1.125027348299058927e+00
7.130237674589152164e+01	1.044414732751472785e+00
7.135237841261374570e+01	1.017410854270978771e+00
7.140238007933596975e+01	1.070230972004625247e+00
7.145238174605819381e+01	1.188169859141025242e+00
7.150238341278041787e+01	1.359071804766063707e+00
7.155238507950264193e+01	1.588404043757976947e+00
7.160238674622486599e+01	1.814498120536556014e+00
7.165238841294709005e+01	2.065252922333417729e+00
7.170239007966931410e+01	2.324364459088589463e+00
7.175239174639153816e+01	2.563340835056303835e+00
7.180239341311376222e+01	2.763676364391119300e+00
7.185239507983598628e+01	2.875672634898048141e+00
7.190239674655821034e+01	2.942844707989595854e+00
7.195239841328043440e+01	2.978614565999944119e+00
7.200240008000265846e+01	2.920887070511661854e+00
7.205240174672488251e+01	2.804581458286046214e+00
7.210240341344710657e+01	2.595410213162511859e+00
7.215240508016933063e+01	2.393754510654112710e+00
7.220240674689155469e+01	2.136818039002313263e+00
7.225240841361377875e+01	1.853115657316570131e+00
7.230241008033600281e+01	1.607873483069000020e+00
7.235241174705822687e+01	1.377684811302636314e+00
7.240241341378045092e+01	1.212057142516688391e+00
7.245241508050267498e+01	1.081196759092045712e+00
7.250241674722489904e+01	1.030727074450613623e+00
7.255241841394712310e+01	1.026322158695352371e+00
7.260242008066934716e+01	1.105742860338551736e+00
7.265242174739157122e+01	1.263755399927085188e+00
7.270242341411379527e+01	1.430938711617526282e+00
7.275242508083601933e+01	1.687459457901741011e+00
7.280242674755824339e+01	1.928400698076670361e+00
7.285242841428046745e+01	2.171086117147742467e+00
7.290243008100269151e+01	2.433629120442165394e+00
7.295243174772491557e+01	2.657002309547131347e+00
7.300243341444713963e+01	2.808107319714135297e+00
7.305243508116936368e+01	2.921755448393953181e+00
7.310243674789158774e+01	2.986278645929735021e+00
7.315243841461381180e+01	2.955737281198761668e+00
7.320244008133603586e+01	2.870377752498507018e+00
7.325244174805825992e+01	2.720659117314121467e+00
7.330244341478048398e+01	2.511043995505497062e+00
7.335244508150270804e+01	2.276572043246466226e+00
7.340244674822493209e+01	2.029292099579483200e+00
7.345244841494715615e+01	1.772092022573157122e+00
7.350245008166938021e+01	1.513625158841879204e+00
7.355245174839160427e+01	1.304632886326505981e+00
7.360245341511382833e+01	1.151711251272532932e+00
7.365245508183605239e+01	1.055713813823246028e+00
7.370245674855827644e+01	1.020476413582499742e+00
7.375245841528050050e+01	1.059932534503961410e+00
7.380246008200272456e+01	1.167182065311564099e+00
7.385246174872494862e+01	1.329369690213092703e+00
7.390246341544717268e+01	1.545383063330582729e+00
7.395246508216939674e+01	1.779002448081410170e+00
7.400246674889162080e+01	2.053501509150275517e+00
7.405246841561384485e+01	2.288115793124244846e+00
7.410247008233606891e+01	2.514666265143403745e+00
7.415247174905829297e+01	2.747472466244535561e+00
7.420247341578051703e+01	2.895366436112646102e+00
7.425247508250274109e+01	2.937697697806821662e+00
7.430247674922496515e+01	2.992857434548894080e+00
7.435247841594718921e+01	2.929420409396646274e+00
7.440248008266941326e+01	2.781901677561082753e+00
7.445248174939163732e+01	2.608703695222681862e+00
7.450248341611386138e+01	2.389698285655071697e+00
7.455248508283608544e+01	2.157304034193754827e+00
7.460248674955830950e+01	1.907370234799447672e+00
7.465248841628053356e+01	1.658082230478237884e+00
7.470249008300275761e+01	1.428973328033420476e+00
7.475249174972498167e+01	1.239699709200395628e+00
7.480249341644720573e+01	1.101940695395960734e+00
7.485249508316942979e+01	1.026828117100492488e+00
7.490249674989165385e+01	1.029892830205974219e+00
7.495249841661387791e+01	1.088145401109825050e+00
7.500250008333610197e+01	1.225876279787227574e+00
7.505250175005832602e+01	1.401052063707532769e+00
7.510250341678055008e+01	1.628318826702001454e+00
7.515250508350277414e+01	1.890312125594202808e+00
7.520250675022499820e+01	2.146642565865832797e+00
7.525250841694722226e+01	2.394002972304722920e+00
7.530251008366944632e+01	2.621418523270924616e+00
7.535251175039167038e+01	2.805636757453181307e+00
7.540251341711389443e+01	2.899819735977132940e+00
7.545251508383611849e+01	2.958293236218252797e+00
7.550251675055834255e+01	2.972961213348865428e+00
7.555251841728056661e+01	2.857926133037063554e+00
7.560252008400279067e+01	2.721572825107795079e+00
7.565252175072501473e+01	2.540624724588698147e+00
7.570252341744723878e+01	2.325612668983807918e+00
7.575252508416946284e+01	2.045395479775449665e+00
7.580252675089168690e+01	1.792402595946450461e+00
7.585252841761391096e+01	1.561484692606852409e+00
7.590253008433613502e+01	1.342474871642171497e+00
7.595253175105835908e+01	1.162767549574310832e+00
7.600253341778058314e+01	1.062104634698748162e+00
7.605253508450280719e+01	1.028546519596068354e+00
7.610253675122503125e+01	1.040578635335374313e+00
7.615253841794725531e+01	1.148724574497468787e+00
7.620254008466947937e+01	1.299704449693129371e+00
7.625254175139170343e+01	1.511111335374158537e+00
7.630254341811392749e+01	1.743145900070723009e+00
7.635254508483615155e+01	2.015077107707746062e+00
7.640254675155837560e+01	2.246491468193893670e+00
7.645254841828059966e+01	2.506847610081312627e+00
7.650255008500282372e+01	2.699991803005878488e+00
7.655255175172504778e+01	2.853640363504301725e+00
7.660255341844727184e+01	2.962069192606934909e+00
7.665255508516949590e+01	3.000989631174242778e+00
7.670255675189171995e+01	2.936080383777385894e+00
7.675255841861394401e+01	2.835851081197478418e+00
7.680256008533618228e+01	2.667135912713281876e+00
7.685256175205840634e+01	2.439162471883079331e+00
7.690256341878063040e+01	2.208582423119858529e+00
7.695256508550285446e+01	1.957830621428266804e+00
7.700256675222507852e+01	1.690868776838145848e+00
7.705256841894730258e+01	1.464522728875574664e+00
7.710257008566952663e+01	1.254995788143494995e+00
7.715257175239175069e+01	1.113744116581806498e+00
7.720257341911397475e+01	1.038785898051186152e+00
7.725257508583619881e+01	1.028875703037650302e+00
7.730257675255842287e+01	1.083218227628909736e+00
7.735257841928064693e+01	1.192361399890896623e+00
7.740258008600287098e+01	1.381332529741258863e+00
7.745258175272509504e+01	1.599143703463571597e+00
7.750258341944731910e+01	1.835307708875975941e+00
7.755258508616954316e+01	2.102750532252654292e+00
7.760258675289176722e+01	2.366002633987778658e+00
7.765258841961399128e+01	2.581721644709046526e+00
7.770259008633621534e+01	2.758157885941078469e+00
7.775259175305843939e+01	2.929367286487717159e+00
7.780259341978066345e+01	2.969748664206347755e+00
7.785259508650288751e+01	2.941974290898994759e+00
7.790259675322511157e+01	2.895703581750369349e+00
7.795259841994733563e+01	2.789368541544166469e+00
7.800260008666955969e+01	2.578197607685480897e+00
7.805260175339178375e+01	2.351464409453581261e+00
7.810260342011400780e+01	2.108211438362871615e+00
7.815260508683623186e+01	1.830655904746493201e+00
7.820260675355845592e+01	1.602909481553844051e+00
7.825260842028067998e+01	1.367330431111942080e+00
7.830261008700290404e+01	1.208398663219574676e+00
7.835261175372512810e+01	1.076987712070365255e+00
7.840261342044735215e+01	1.030610203945967918e+00
7.845261508716957621e+01	1.031834843985414363e+00
7.850261675389180027e+01	1.115465688642558462e+00
7.855261842061402433e+01	1.276916407336074588e+00
7.860262008733624839e+01	1.452519298788121249e+00
7.865262175405847245e+01	1.708673902094717478e+00
7.870262342078069651e+01	1.943281452546938626e+00
7.875262508750292056e+01	2.231173279803639442e+00
7.880262675422514462e+01	2.460404549058405888e+00
7.885262842094736868e+01	2.648655858349428183e+00
7.890263008766959274e+01	2.833807789167783753e+00
7.895263175439181680e+01	2.940957892554773689e+00
7.900263342111404086e+01	2.999262899854511222e+00
7.905263508783626492e+01	2.925488626745277987e+00
7.910263675455848897e+01	2.867927548901468615e+00
7.915263842128071303e+01	2.696169469220398796e+00
7.920264008800293709e+01	2.472468553738123020e+00
7.925264175472516115e+01	2.233112751874446911e+00
7.930264342144738521e+01	2.011174966899829997e+00
7.935264508816960927e+01	1.728755172207598889e+00
7.940264675489183333e+01	1.507758476768286338e+00
7.945264842161405738e+01	1.293833102095487408e+00
7.950265008833628144e+01	1.133084128331699914e+00
7.955265175505850550e+01	1.045590614062310353e+00
7.960265342178072956e+01	1.026518253697092709e+00
7.965265508850295362e+01	1.078219124364871551e+00
7.970265675522517768e+01	1.186197367706407491e+00
7.975265842194740173e+01	1.347134084482570549e+00
7.980266008866962579e+01	1.571700578018343952e+00
7.985266175539184985e+01	1.819035268981482600e+00
7.990266342211407391e+01	2.048411559758039235e+00
7.995266508883629797e+01	2.338703224599562258e+00
8.000266675555852203e+01	2.563848228019908415e+00
8.005266842228074609e+01	2.720621943277346411e+00
8.010267008900297014e+01	2.904002483945861357e+00
8.015267175572519420e+01	2.964289395359483326e+00
8.020267342244741826e+01	2.983989808013709943e+00
8.025267508916964232e+01	2.913344842625833042e+00
8.030267675589186638e+01	2.771177688970823283e+00
8.035267842261409044e+01	2.592752634365902864e+00
8.040268008933631450e+01	2.380615518724589652e+00
8.045268175605853855e+01	2.122791271214177211e+00
8.050268342278076261e+01	1.899874276721158939e+00
8.055268508950298667e+01	1.627478559051359630e+00
8.060268675622521073e+01	1.420260701063056130e+00
8.065268842294743479e+01	1.232677626726748299e+00
8.070269008966965885e+01	1.090525816134272352e+00
8.075269175639188290e+01	1.023232020954683019e+00
8.080269342311410696e+01	1.030415500773851578e+00
8.085269508983633102e+01	1.101726175668359176e+00
8.090269675655855508e+01	1.240706169720365626e+00
8.095269842328077914e+01	1.416475085776499832e+00
8.100270009000300320e+01	1.648900335168074660e+00
8.105270175672522726e+01	1.926759854853132614e+00
8.110270342344745131e+01	2.187657503631308842e+00
8.115270509016967537e+01	2.412380837148497825e+00
8.120270675689189943e+01	2.618273218775890587e+00
8.125270842361412349e+01	2.814632692561919836e+00
8.130271009033634755e+01	2.896759030806209889e+00
8.135271175705857161e+01	2.993418215194088017e+00
8.140271342378079567e+01	2.930603003517695537e+00
8.145271509050301972e+01	2.859185616478895575e+00
8.150271675722524378e+01	2.729519310586033143e+00
8.155271842394746784e+01	2.515594957095731221e+00
8.160272009066969190e+01	2.298519327376806753e+00
8.165272175739191596e+01	2.015772617884924678e+00
8.170272342411414002e+01	1.787520507886923182e+00
8.175272509083636407e+01	1.544201600696585075e+00
8.180272675755858813e+01	1.331062046724951875e+00
8.185272842428081219e+01	1.168854283290091667e+00
8.190273009100303625e+01	1.054154346996354352e+00
8.195273175772526031e+01	1.015183690182204668e+00
8.200273342444748437e+01	1.052957036935249668e+00
8.205273509116970843e+01	1.162737820825140656e+00
8.210273675789193248e+01	1.327094738686346309e+00
8.215273842461415654e+01	1.534619885677636297e+00
8.220274009133638060e+01	1.775269342822105134e+00
8.225274175805860466e+01	2.006125990728337971e+00
8.230274342478082872e+01	2.293102617242586128e+00
8.235274509150305278e+01	2.493423376765412147e+00
8.240274675822527684e+01	2.705528624576484020e+00
8.245274842494750089e+01	2.840386579561414493e+00
8.250275009166972495e+01	2.928625702423014232e+00
8.255275175839194901e+01	2.964825244604950782e+00
8.260275342511417307e+01	2.925129461806329267e+00
8.265275509183639713e+01	2.831215516668738275e+00
8.270275675855862119e+01	2.655528317912667635e+00
8.275275842528084524e+01	2.422872255863107505e+00
8.280276009200306930e+01	2.201405837004684507e+00
8.285276175872529336e+01	1.913371229382299532e+00
8.290276342544751742e+01	1.681438897168303637e+00
8.295276509216974148e+01	1.445493283088955083e+00
8.300276675889196554e+01	1.259228608112771486e+00
8.305276842561418960e+01	1.106488587052724570e+00
8.310277009233641365e+01	1.047351315596527721e+00
8.315277175905863771e+01	1.025772687274507433e+00
8.320277342578086177e+01	1.094813667620523567e+00
8.325277509250308583e+01	1.224697733742990291e+00
8.330277675922530989e+01	1.391399110462816502e+00
8.335277842594753395e+01	1.603820299662096938e+00
8.340278009266975801e+01	1.864005609422239029e+00
8.345278175939198206e+01	2.125242529685061221e+00
8.350278342611420612e+01	2.357429469948571832e+00
8.355278509283643018e+01	2.574520511564765801e+00
8.360278675955865424e+01	2.807310957849477262e+00
8.365278842628087830e+01	2.879454032975099054e+00
8.370279009300310236e+01	2.995434199199198844e+00
8.375279175972532641e+01	2.935064656285413243e+00
8.380279342644755047e+01	2.902559752186575803e+00
8.385279509316977453e+01	2.767816461730523869e+00
8.390279675989199859e+01	2.576151679513463133e+00
8.395279842661422265e+01	2.352181608506763943e+00
8.400280009333644671e+01	2.080461438630287763e+00
8.405280176005867077e+01	1.812633768762158537e+00
8.410280342678089482e+01	1.573095335392649119e+00
8.415280509350311888e+01	1.357176664565392876e+00
8.420280676022534294e+01	1.199026571681603315e+00
8.425280842694756700e+01	1.075247528281294551e+00
8.430281009366979106e+01	1.030512313534038826e+00
8.435281176039201512e+01	1.044582894827416508e+00
8.440281342711423918e+01	1.132041399828105366e+00
8.445281509383646323e+01	1.281875088136993801e+00
8.450281676055868729e+01	1.471126252459622252e+00
8.455281842728091135e+01	1.733585304434730912e+00
8.460282009400313541e+01	1.986194138450936064e+00
8.465282176072535947e+01	2.251533512805377057e+00
8.470282342744758353e+01	2.467218100414142690e+00
8.475282509416980758e+01	2.695268075212279513e+00
8.480282676089203164e+01	2.811892738315152407e+00
8.485282842761425570e+01	2.933991673105733167e+00
8.490283009433647976e+01	2.946795611600442122e+00
8.495283176105870382e+01	2.931493228666060880e+00
8.500283342778092788e+01	2.829355782116260709e+00
8.505283509450315194e+01	2.672228586240958048e+00
8.510283676122537599e+01	2.466768134838386750e+00
8.515283842794760005e+01	2.244379283136273884e+00
8.520284009466982411e+01	1.964390406195821059e+00
8.525284176139204817e+01	1.699732759895476564e+00
8.530284342811427223e+01	1.469715320666219904e+00
8.535284509483649629e+01	1.274355396764204063e+00
8.540284676155872035e+01	1.123739078864772534e+00
8.545284842828094440e+01	1.049040491427857491e+00
8.550285009500316846e+01	1.032696864551250870e+00
8.555285176172539252e+01	1.069923545002854359e+00
8.560285342844761658e+01	1.199258871840879426e+00
8.565285509516984064e+01	1.373520657992003624e+00
8.570285676189206470e+01	1.588532787585134054e+00
8.575285842861428875e+01	1.820252989773328833e+00
8.580286009533651281e+01	2.071586953763562722e+00
8.585286176205873687e+01	2.350777699728738845e+00
8.590286342878096093e+01	2.568458240863927156e+00
8.595286509550318499e+01	2.745867986319249443e+00
8.600286676222540905e+01	2.895696987901474007e+00
8.605286842894763311e+01	2.944623367182932050e+00
8.610287009566985716e+01	2.952496240402189720e+00
8.615287176239208122e+01	2.920183767665608165e+00
