1,1,85375
1,2,85892
1,3,86235
1,4,86484
1,5,86892
1,6,87288
1,7,87621
1,8,87916
1,9,88362
1,10,88668
1,11,89079
1,12,89422
1,13,89900
1,14,90107
1,15,90567
1,16,90796
1,17,91331
1,18,91858
1,19,92292
1,20,92446
1,21,93005
1,22,93424
1,23,93800
1,24,94324
1,25,94553
1,26,94872
1,27,95336
1,28,95954
1,29,96121
1,30,96654
1,31,97046
1,32,97406
1,33,98010
1,34,98394
1,35,98606
1,36,99261
1,37,99753
1,38,100210
1,39,100550
1,40,100804
1,41,101172
1,42,101856
1,43,102185
1,44,102721
1,45,103219
1,46,103503
1,47,104048
1,48,104128
1,49,104833
1,50,105178
1,51,105627
1,52,106204
1,53,106431
1,54,106918
1,55,107398
1,56,107819
1,57,108098
1,58,108904
1,59,109247
1,60,109739
1,61,110039
1,62,110837
1,63,110947
1,64,111395
1,65,112103
1,66,112812
1,67,113156
1,68,113569
1,69,114054
1,70,114421
1,71,115198
1,72,115529
1,73,116204
1,74,117021
1,75,117210
1,76,117696
1,77,118301
1,78,118557
1,79,119118
1,80,119767
1,81,120555
1,82,121139
1,83,121626
1,84,122384
1,85,122902
1,86,123735
1,87,124314
1,88,125337
1,89,125837
1,90,126420
1,91,127510
1,92,128331
1,93,129041
1,94,129772
1,95,130791
1,96,131663
1,97,132719
1,98,133657
1,99,134547
1,100,135802
1,101,136875
1,102,138147
1,103,139113
1,104,140403
1,105,142012
1,106,143405
1,107,144509
1,108,146048
1,109,147539
1,110,149081
1,111,150331
1,112,151811
1,113,152866
1,114,154144
1,115,154512
1,116,154775
1,117,154354
1,118,153395
1,119,151907
1,120,150358
1,121,148455
1,122,146012
1,123,143660
1,124,141177
1,125,138440
1,126,135090
1,127,132127
1,128,129405
1,129,127687
1,130,126936
1,131,129980
1,132,136015
1,133,145199
1,134,161110
1,135,188326
1,136,234298
1,137,293118
1,138,357624
1,139,422894
1,140,508980
1,141,583931
1,142,621055
1,143,627901
1,144,598996
1,145,510077
1,146,401555
1,147,303364
1,148,226823
1,149,173070
1,150,138568
1,151,110749
1,152,93317
1,153,84953
1,154,81740
1,155,79807
1,156,78547
1,157,77564
1,158,77032
1,159,76562
1,160,75844
1,161,75177
1,162,74792
1,163,74269
1,164,73065
1,165,72221
1,166,71399
1,167,70393
1,168,69523
1,169,68764
1,170,68114
1,171,67581
1,172,67136
1,173,66828
1,174,66682
1,175,66530
1,176,66464
1,177,66220
1,178,66164
1,179,66162
1,180,66098
1,181,65888
1,182,65890
1,183,65797
1,184,65773
1,185,65722
1,186,65647
1,187,65552
1,188,65383
1,189,65466
1,190,65296
1,191,65369
1,192,65234
1,193,65227
1,194,65249
1,195,65198
1,196,65154
1,197,65248
1,198,65205
1,199,65238
1,200,65226
1,201,65315
1,202,65319
1,203,65238
1,204,65380
1,205,65306
1,206,65416
1,207,65432
1,208,65496
1,209,65561
1,210,65705
1,211,65817
1,212,65781
1,213,66001
1,214,66288
1,215,66530
1,216,66859
1,217,67239
1,218,67545
1,219,67997
1,220,68458
1,221,68910
1,222,69379
1,223,69827
1,224,70429
1,225,70630
1,226,71005
1,227,71380
1,228,71871
1,229,72276
1,230,72533
1,231,72861
1,232,73533
1,233,74828
1,234,76482
1,235,77703
1,236,80445
1,237,83939
1,238,86700
1,239,89648
1,240,93703
1,241,97324
1,242,96726
1,243,97257
1,244,98451
1,245,98799
1,246,98215
1,247,99277
1,248,101563
1,249,104407
1,250,107396
1,251,110422
1,252,113229
1,253,115925
1,254,118837
1,255,121975
1,256,125765
1,257,130749
1,258,136125
1,259,141586
1,260,146211
1,261,149720
1,262,152210
1,263,154592
1,264,156753
1,265,159982
1,266,163765
1,267,168451
1,268,172798
1,269,177193
1,270,180710
1,271,183042
1,272,183926
1,273,186050
1,274,186870
1,275,189522
1,276,192369
1,277,196257
1,278,199559
1,279,203261
1,280,205654
1,281,207512
1,282,208500
1,283,209130
1,284,210510
1,285,212099
1,286,214494
1,287,217369
1,288,220833
1,289,223798
1,290,226208
1,291,227783
1,292,229249
1,293,229778
1,294,231350
1,295,232721
1,296,234330
1,297,236516
1,298,239501
1,299,241937
1,300,243987
1,301,245806
1,302,246834
1,303,248303
1,304,249151
1,305,250124
1,306,251460
1,307,253811
1,308,255037
1,309,256793
1,310,258352
1,311,259902
1,312,261312
1,313,262224
1,314,263266
1,315,263551
1,316,264616
1,317,266099
1,318,267728
1,319,269021
1,320,270165
1,321,271186
1,322,272480
1,323,273742
1,324,273919
1,325,274735
1,326,275975
1,327,276552
1,328,277370
1,329,279079
1,330,280275
1,331,281266
1,332,281521
1,333,282596
1,334,282702
1,335,283649
1,336,284215
1,337,284963
1,338,285695
1,339,286606
1,340,287707
1,341,288900
1,342,289000
1,343,289959
1,344,290519
1,345,291438
1,346,291694
1,347,292847
1,348,293570
1,349,294246
1,350,295114
1,351,295060
1,352,295906
1,353,296643
1,354,297585
1,355,297792
1,356,297862
1,357,298928
1,358,299924
1,359,299656
1,360,300825
1,361,301460
1,362,302208
1,363,302372
1,364,303190
1,365,303606
1,366,304184
1,367,304745
1,368,305800
1,369,306369
1,370,306729
1,371,307028
1,372,307695
1,373,308311
1,374,309561
1,375,309684
1,376,310045
1,377,310667
1,378,311322
1,379,311580
1,380,312692
1,381,312856
1,382,313531
1,383,314071
1,384,314698
1,385,315455
1,386,315170
1,387,316287
1,388,316712
1,389,316864
1,390,317949
1,391,318564
1,392,319253
1,393,319132
1,394,320466
1,395,320886
1,396,321317
1,397,321896
1,398,322411
1,399,323021
1,400,323438
1,401,324177
1,402,324207
1,403,325188
1,404,325933
1,405,326791
1,406,327524
1,407,327591
1,408,328203
1,409,328612
1,410,329164
1,411,329418
1,412,330273
1,413,330408
1,414,331675
1,415,331654
1,416,332591
1,417,333097
1,418,333599
1,419,333821
1,420,335283
1,421,335766
1,422,336400
1,423,336562
1,424,337399
1,425,337933
1,426,338521
1,427,339139
1,428,339555
1,429,340627
1,430,340907
1,431,341439
1,432,342415
1,433,343084
1,434,343692
1,435,344467
1,436,345129
1,437,345911
1,438,345649
1,439,346855
1,440,347883
1,441,348468
1,442,349086
1,443,350252
1,444,350651
1,445,351395
1,446,352359
1,447,352759
1,448,353739
1,449,354795
1,450,354517
1,451,355986
1,452,356127
1,453,357453
1,454,358222
1,455,358226
1,456,358987
1,457,359579
1,458,360417
1,459,360973
1,460,360823
1,461,361689
1,462,362523
1,463,362956
1,464,363398
1,465,364230
1,466,364935
1,467,365579
1,468,366258
1,469,366984
1,470,367550
1,471,368498
1,472,368505
1,473,369989
1,474,370319
1,475,370769
1,476,371252
1,477,372512
1,478,372873
1,479,373843
1,480,374427
1,481,375522
1,482,375894
1,483,376480
1,484,376908
1,485,377183
1,486,378486
1,487,379049
1,488,379735
1,489,380294
1,490,380676
1,491,381472
1,492,382090
1,493,382862
1,494,384039
1,495,384770
1,496,385991
1,497,386245
1,498,386369
1,499,387666
1,500,388600
1,501,389223
1,502,390036
1,503,391081
1,504,391760
1,505,392683
1,506,393322
1,507,393733
1,508,394949
1,509,395631
1,510,396557
1,511,397749
1,512,398059
1,513,398150
1,514,399219
1,515,400155
1,516,401050
1,517,401594
1,518,403336
1,519,403507
1,520,403383
1,521,404853
1,522,405412
1,523,406194
1,524,406676
1,525,406618
1,526,406568
1,527,407693
1,528,408453
1,529,408844
1,530,410259
1,531,410266
1,532,410611
1,533,410596
1,534,411208
1,535,411749
1,536,412941
1,537,413863
1,538,414351
1,539,415410
1,540,415035
1,541,415958
1,542,417241
1,543,417807
1,544,418291
1,545,418843
1,546,419251
1,547,419738
1,548,420802
1,549,422147
1,550,421524
1,551,422740
1,552,422958
1,553,423565
1,554,424667
1,555,424891
1,556,425632
1,557,426185
1,558,427195
1,559,428162
1,560,428726
1,561,429130
1,562,430221
1,563,430753
1,564,431592
1,565,432581
1,566,432810
1,567,434296
1,568,435045
1,569,435809
1,570,437005
1,571,438134
1,572,438872
1,573,439704
1,574,440637
1,575,441985
1,576,443162
1,577,444358
1,578,446119
1,579,447302
1,580,448850
1,581,449862
1,582,450647
1,583,451599
1,584,453286
1,585,453816
1,586,454320
1,587,455447
1,588,455757
1,589,456083
1,590,456798
1,591,456348
1,592,457605
1,593,457594
1,594,458905
1,595,459537
1,596,460241
1,597,460739
1,598,460976
1,599,462090
1,600,463325
1,601,464008
1,602,464641
1,603,465550
1,604,467042
1,605,466191
1,606,466760
1,607,466884
1,608,467342
1,609,467917
1,610,467896
1,611,468833
1,612,468800
1,613,469193
1,614,469451
1,615,469929
1,616,469715
1,617,469791
1,618,470986
1,619,471595
1,620,471757
1,621,472270
1,622,473226
1,623,473798
1,624,474198
1,625,475042
1,626,475195
1,627,476221
1,628,477076
1,629,477105
1,630,477497
1,631,477139
1,632,477763
1,633,478005
1,634,478339
1,635,478626
1,636,477936
1,637,478964
1,638,479159
1,639,479896
1,640,479956
1,641,480174
1,642,480183
1,643,481882
1,644,481859
1,645,482628
1,646,482891
1,647,482981
1,648,483018
1,649,483381
1,650,484516
1,651,484451
1,652,485120
1,653,485651
1,654,485818
1,655,486218
1,656,487075
1,657,488173
1,658,488910
1,659,488079
1,660,488827
1,661,489559
1,662,489280
1,663,489198
1,664,488934
1,665,488118
1,666,487903
1,667,486967
1,668,486068
1,669,486182
1,670,485437
1,671,484724
1,672,484888
1,673,485266
1,674,485086
1,675,484935
1,676,485078
1,677,485547
1,678,485845
1,679,485520
1,680,486212
1,681,487812
1,682,486357
1,683,486254
1,684,486217
1,685,487201
1,686,486619
1,687,487566
1,688,487148
1,689,487107
1,690,487294
1,691,487510
1,692,487580
1,693,487121
1,694,486326
1,695,486764
1,696,486752
1,697,487146
1,698,487086
1,699,486085
1,700,486528
1,701,486471
1,702,486665
1,703,486609
1,704,486731
1,705,486073
1,706,486087
1,707,486709
1,708,486196
1,709,485886
1,710,485765
1,711,485050
1,712,485989
1,713,486171
1,714,486703
1,715,487102
1,716,487790
1,717,487977
1,718,487613
1,719,488044
1,720,488161
1,721,487095
1,722,487230
1,723,487560
1,724,487231
1,725,487132
1,726,487945
1,727,486762
1,728,486799
1,729,486664
1,730,485004
1,731,485283
1,732,484796
1,733,483018
1,734,482695
1,735,481248
1,736,480723
1,737,479008
1,738,478295
1,739,476993
1,740,476752
1,741,475748
1,742,475396
1,743,474250
1,744,473270
1,745,472726
1,746,472355
1,747,471934
1,748,470699
1,749,470289
1,750,470011
1,751,468547
1,752,467077
1,753,467459
1,754,466781
1,755,465004
1,756,464334
1,757,463560
1,758,463056
1,759,462045
1,760,461290
1,761,461281
1,762,460740
1,763,459600
1,764,459542
1,765,459148
1,766,458277
1,767,457620
1,768,457591
1,769,456291
1,770,455460
1,771,454953
1,772,454806
1,773,454535
1,774,453527
1,775,453996
1,776,452863
1,777,452441
1,778,451844
1,779,451907
1,780,451258
1,781,451160
1,782,450517
1,783,449731
1,784,450596
1,785,449692
1,786,449496
1,787,448854
1,788,447867
1,789,448502
1,790,447596
1,791,447867
1,792,447514
1,793,446499
1,794,445705
1,795,445625
1,796,444883
1,797,445183
1,798,444467
1,799,444040
1,800,444326
1,801,443528
1,802,442930
1,803,442374
1,804,442521
1,805,442265
1,806,441944
1,807,442321
1,808,441238
1,809,441578
1,810,440916
1,811,441642
1,812,440828
1,813,440363
1,814,440576
1,815,440174
1,816,439824
1,817,439486
1,818,439656
1,819,439309
1,820,439290
1,821,438959
1,822,438219
1,823,438313
1,824,438583
1,825,438738
1,826,438670
1,827,439067
1,828,439700
1,829,439741
1,830,441090
1,831,441120
1,832,441932
1,833,443192
1,834,444528
1,835,445697
1,836,446544
1,837,447975
1,838,449615
1,839,450392
1,840,450036
1,841,451160
1,842,451482
1,843,451747
1,844,451194
1,845,450052
1,846,449931
1,847,448131
1,848,447664
1,849,447106
1,850,445308
1,851,443340
1,852,442843
1,853,441299
1,854,440258
1,855,439245
1,856,438934
1,857,438890
1,858,438040
1,859,438698
1,860,438952
1,861,439852
1,862,440082
1,863,441343
1,864,441863
1,865,443338
1,866,444274
1,867,445052
1,868,444449
1,869,443776
1,870,443108
1,871,440816
1,872,439115
1,873,437021
1,874,435705
1,875,434032
1,876,432986
1,877,431346
1,878,430243
1,879,428975
1,880,428380
1,881,426696
1,882,426126
1,883,424887
1,884,424001
1,885,422774
1,886,422033
1,887,420510
1,888,420216
1,889,419224
1,890,419262
1,891,418673
1,892,417830
1,893,417779
1,894,417269
1,895,417295
1,896,416372
1,897,416021
1,898,416056
1,899,416209
1,900,415995
1,901,415229
1,902,415048
1,903,415030
1,904,414414
1,905,413930
1,906,414569
1,907,413994
1,908,413217
1,909,413882
1,910,413016
1,911,412594
1,912,412496
1,913,412484
1,914,411602
1,915,411456
1,916,411341
1,917,410864
1,918,410147
1,919,410180
1,920,409212
1,921,409068
1,922,408062
1,923,408006
1,924,407543
1,925,407520
1,926,407327
1,927,407448
1,928,407390
1,929,407842
1,930,407461
1,931,407668
1,932,407779
1,933,407489
1,934,407755
1,935,407720
1,936,407506
1,937,407371
1,938,407109
1,939,406859
1,940,406453
1,941,406424
1,942,407263
1,943,407663
1,944,407680
1,945,408208
1,946,408722
1,947,409331
1,948,409261
1,949,410612
1,950,411744
1,951,413768
1,952,415739
1,953,418758
1,954,421638
1,955,425717
1,956,429253
1,957,431816
1,958,434637
1,959,436855
1,960,438376
1,961,437996
1,962,436317
1,963,434815
1,964,433633
1,965,431835
1,966,430093
1,967,428508
1,968,427350
1,969,425825
1,970,424245
1,971,422562
1,972,421756
1,973,419659
1,974,417949
1,975,415808
1,976,414035
1,977,411718
1,978,409895
1,979,408750
1,980,406713
1,981,404669
1,982,403145
1,983,402054
1,984,400314
1,985,399521
1,986,398634
1,987,397096
1,988,395521
1,989,394542
1,990,395326
1,991,393918
1,992,393765
1,993,392039
1,994,392353
1,995,391621
1,996,391392
1,997,390669
1,998,390063
1,999,389632
1,1000,389193
1,1001,389505
1,1002,388605
1,1003,388139
1,1004,387851
1,1005,387601
1,1006,387421
1,1007,386413
1,1008,386922
1,1009,386438
1,1010,385840
1,1011,385495
1,1012,384878
1,1013,384991
1,1014,384799
1,1015,384155
1,1016,383729
1,1017,384105
1,1018,383244
1,1019,383234
1,1020,383375
1,1021,382532
1,1022,382050
1,1023,382347
1,1024,381813
1,1025,381063
1,1026,381129
1,1027,380642
1,1028,379623
1,1029,379475
1,1030,379258
1,1031,379730
1,1032,379086
1,1033,378625
1,1034,378332
1,1035,377935
1,1036,377758
1,1037,377684
1,1038,377417
1,1039,376629
1,1040,376563
1,1041,376720
1,1042,376040
1,1043,376407
1,1044,375662
1,1045,374692
1,1046,375317
1,1047,374582
1,1048,373756
1,1049,374337
1,1050,372793
1,1051,372796
1,1052,372309
1,1053,372576
1,1054,373117
1,1055,371851
1,1056,371960
1,1057,371589
1,1058,371254
1,1059,370591
1,1060,371416
1,1061,370340
1,1062,370650
1,1063,369991
1,1064,369749
1,1065,369544
1,1066,369002
1,1067,368322
1,1068,367784
1,1069,367964
1,1070,367842
1,1071,367494
1,1072,367141
1,1073,367107
1,1074,366607
1,1075,366298
1,1076,366067
1,1077,365685
1,1078,365850
1,1079,365745
1,1080,364623
1,1081,364882
1,1082,364643
1,1083,364483
1,1084,364229
1,1085,363609
1,1086,363758
1,1087,363841
1,1088,363518
1,1089,363610
1,1090,363743
1,1091,363028
1,1092,363313
1,1093,363529
1,1094,362749
1,1095,363917
1,1096,363056
1,1097,364126
1,1098,363630
1,1099,364046
1,1100,365021
1,1101,364725
1,1102,365960
1,1103,366254
1,1104,367889
1,1105,368901
1,1106,371701
1,1107,373880
1,1108,377221
1,1109,381386
1,1110,385685
1,1111,390565
1,1112,395347
1,1113,399825
1,1114,403468
1,1115,406760
1,1116,407671
1,1117,406341
1,1118,403888
1,1119,398523
1,1120,393077
1,1121,387138
1,1122,380080
1,1123,374860
1,1124,369190
1,1125,364307
1,1126,361610
1,1127,357927
1,1128,355320
1,1129,354263
1,1130,352658
1,1131,350657
1,1132,349958
1,1133,348792
1,1134,348208
1,1135,347409
1,1136,347092
1,1137,346244
1,1138,345225
1,1139,345093
1,1140,344326
1,1141,343701
1,1142,342957
1,1143,343425
1,1144,342971
1,1145,342050
1,1146,342141
1,1147,341372
1,1148,341207
1,1149,340653
1,1150,339779
1,1151,340132
1,1152,339218
1,1153,338890
1,1154,337962
1,1155,338044
1,1156,337727
1,1157,337188
1,1158,336342
1,1159,336079
1,1160,336115
1,1161,335310
1,1162,334900
1,1163,335072
1,1164,334434
1,1165,334023
1,1166,333776
1,1167,333664
1,1168,333728
1,1169,333486
1,1170,333087
1,1171,332962
1,1172,332256
1,1173,332715
1,1174,332531
1,1175,332767
1,1176,332832
1,1177,333280
1,1178,333260
